function;lvl;duration;type;nb_tuiles;
make_tuile_by_engine;15;0.42876434326171875;G and BW;1;
make_tuile_by_engine;15;0.44023752212524414;G and BW;1;
make_tuile_by_engine;15;0.43716859817504883;G and BW;1;
make_tuile_by_engine;15;0.4314882755279541;G and BW;1;
make_tuile_by_engine;15;0.4444546699523926;G and BW;1;
make_tuile_by_engine;15;0.4314765930175781;G and BW;1;
make_tuile_by_engine;15;0.4430840015411377;G and BW;1;
make_tuile_by_engine;15;0.4406125545501709;G and BW;1;
make_tuile_by_engine;15;0.44526028633117676;G and BW;1;
make_tuile_by_engine;15;0.43775367736816406;G and BW;1;
make_tuile_by_engine;15;0.4364469051361084;G and BW;1;
make_tuile_by_engine;15;0.43914175033569336;G and BW;1;
make_tuile_by_engine;15;0.43440937995910645;G and BW;1;
make_tuile_by_engine;15;0.43027210235595703;G and BW;1;
make_tuile_by_engine;15;0.4707798957824707;G and BW;1;
make_tuile_by_engine;15;0.43613386154174805;G and BW;1;
make_tuile_by_engine;15;0.47014904022216797;G and BW;1;
make_tuile_by_engine;15;0.4423983097076416;G and BW;1;
make_tuile_by_engine;15;0.42830967903137207;G and BW;1;
make_tuile_by_engine;15;0.42353296279907227;G and BW;1;
make_tuile_by_engine;15;0.42391180992126465;G and BW;1;
make_tuile_by_engine;15;0.4342222213745117;G and BW;1;
make_tuile_by_engine;15;0.44042038917541504;G and BW;1;
make_tuile_by_engine;15;0.4360959529876709;G and BW;1;
make_tuile_by_engine;15;0.41420817375183105;G and BW;1;
make_tuile_by_engine;15;0.4140899181365967;G and BW;1;
make_tuile_by_engine;15;0.4279916286468506;G and BW;1;
make_tuile_by_engine;15;0.4193449020385742;G and BW;1;
make_tuile_by_engine;15;0.428189754486084;G and BW;1;
make_tuile_by_engine;15;0.41190409660339355;G and BW;1;
make_tuile_by_engine;15;0.4294929504394531;G and BW;1;
make_tuile_by_engine;15;0.44673681259155273;G and BW;1;
make_tuile_by_engine;15;0.46097612380981445;G and BW;1;
make_tuile_by_engine;15;0.4202842712402344;G and BW;1;
make_tuile_by_engine;15;0.4695863723754883;G and BW;1;
make_tuile_by_engine;15;0.4580662250518799;G and BW;1;
make_tuile_by_engine;15;0.42082858085632324;G and BW;1;
make_tuile_by_engine;15;0.447861909866333;G and BW;1;
make_tuile_by_engine;15;0.4244852066040039;G and BW;1;
make_tuile_by_engine;15;0.47832512855529785;G and BW;1;
make_tuile_by_engine;15;0.44084644317626953;G and BW;1;
make_tuile_by_engine;15;0.4566054344177246;G and BW;1;
make_tuile_by_engine;15;0.4415299892425537;G and BW;1;
make_tuile_by_engine;15;0.4280397891998291;G and BW;1;
make_tuile_by_engine;15;0.4507901668548584;G and BW;1;
make_tuile_by_engine;15;0.43766212463378906;G and BW;1;
make_tuile_by_engine;15;0.44985342025756836;G and BW;1;
make_tuile_by_engine;15;0.43401455879211426;G and BW;1;
make_tuile_by_engine;15;0.45908308029174805;G and BW;1;
make_tuile_by_engine;15;0.4518468379974365;G and BW;1;
make_tuile_by_engine;15;0.44802141189575195;G and BW;1;
make_tuile_by_engine;15;0.47265005111694336;G and BW;1;
make_tuile_by_engine;15;0.43612194061279297;G and BW;1;
make_tuile_by_engine;15;0.4380793571472168;G and BW;1;
make_tuile_by_engine;15;0.43976569175720215;G and BW;1;
make_tuile_by_engine;15;0.45596933364868164;G and BW;1;
make_tuile_by_engine;15;0.4206817150115967;G and BW;1;
make_tuile_by_engine;15;0.4419066905975342;G and BW;1;
make_tuile_by_engine;15;0.4321017265319824;G and BW;1;
make_tuile_by_engine;15;0.4304499626159668;G and BW;1;
make_tuile_by_engine;15;0.4549131393432617;G and BW;1;
make_tuile_by_engine;15;0.46355748176574707;G and BW;1;
make_tuile_by_engine;15;0.42903685569763184;G and BW;1;
make_tuile_by_engine;15;0.4193129539489746;G and BW;1;
make_tuile_by_engine;15;0.4743082523345947;G and BW;1;
make_tuile_by_engine;15;0.4462277889251709;G and BW;1;
make_tuile_by_engine;15;0.4714479446411133;G and BW;1;
make_tuile_by_engine;15;0.4296751022338867;G and BW;1;
make_tuile_by_engine;15;0.41907763481140137;G and BW;1;
make_tuile_by_engine;15;0.44365739822387695;G and BW;1;
make_tuile_by_engine;15;0.44480085372924805;G and BW;1;
make_tuile_by_engine;15;0.460355281829834;G and BW;1;
make_tuile_by_engine;15;0.43479204177856445;G and BW;1;
make_tuile_by_engine;15;0.4385490417480469;G and BW;1;
make_tuile_by_engine;15;0.442185640335083;G and BW;1;
make_tuile_by_engine;15;0.4620838165283203;G and BW;1;
make_tuile_by_engine;15;0.44109320640563965;G and BW;1;
make_tuile_by_engine;15;0.45053863525390625;G and BW;1;
make_tuile_by_engine;15;0.7159600257873535;G and BW;1;
make_tuile_by_engine;15;0.5227439403533936;G and BW;1;
make_tuile_by_engine;15;0.4774200916290283;G and BW;1;
make_tuile_by_engine;15;0.46357059478759766;G and BW;1;
make_tuile_by_engine;15;0.4706261157989502;G and BW;1;
make_tuile_by_engine;15;0.4536466598510742;G and BW;1;
make_tuile_by_engine;15;0.44557619094848633;G and BW;1;
make_tuile_by_engine;15;0.4540717601776123;G and BW;1;
make_tuile_by_engine;15;0.4369339942932129;G and BW;1;
make_tuile_by_engine;15;0.4246549606323242;G and BW;1;
make_tuile_by_engine;15;0.4659857749938965;G and BW;1;
make_tuile_by_engine;15;0.42597198486328125;G and BW;1;
make_tuile_by_engine;15;0.42890024185180664;G and BW;1;
make_tuile_by_engine;15;0.43770766258239746;G and BW;1;
make_tuile_by_engine;15;0.4324371814727783;G and BW;1;
make_tuile_by_engine;15;0.49727511405944824;G and BW;1;
make_tuile_by_engine;15;0.4666731357574463;G and BW;1;
make_tuile_by_engine;15;0.49173641204833984;G and BW;1;
make_tuile_by_engine;15;0.4572441577911377;G and BW;1;
make_tuile_by_engine;15;0.4712216854095459;G and BW;1;
make_tuile_by_engine;15;0.45488953590393066;G and BW;1;
make_tuile_by_engine;15;0.47711896896362305;G and BW;1;
make_tuile_by_engine;15;0.4714055061340332;G and BW;1;
make_tuile_by_engine;15;0.4375185966491699;G and BW;1;
make_tuile_by_engine;15;0.46610355377197266;G and BW;1;
make_tuile_by_engine;15;0.43659448623657227;G and BW;1;
make_tuile_by_engine;15;0.49234747886657715;G and BW;1;
make_tuile_by_engine;15;0.46138882637023926;G and BW;1;
make_tuile_by_engine;15;0.43852901458740234;G and BW;1;
make_tuile_by_engine;15;0.43787527084350586;G and BW;1;
make_tuile_by_engine;15;0.4879753589630127;G and BW;1;
make_tuile_by_engine;15;0.445176362991333;G and BW;1;
make_tuile_by_engine;15;0.6484725475311279;G and BW;1;
make_tuile_by_engine;15;0.9866077899932861;G and BW;1;
make_tuile_by_engine;15;0.888848066329956;G and BW;1;
make_tuile_by_engine;15;0.474045991897583;G and BW;1;
make_tuile_by_engine;15;0.43549609184265137;G and BW;1;
make_tuile_by_engine;15;0.4280247688293457;G and BW;1;
make_tuile_by_engine;15;0.4648246765136719;G and BW;1;
make_tuile_by_engine;15;0.4413282871246338;G and BW;1;
make_tuile_by_engine;15;0.46065616607666016;G and BW;1;
make_tuile_by_engine;15;0.4229898452758789;G and BW;1;
make_tuile_by_engine;15;0.4158904552459717;G and BW;1;
make_tuile_by_engine;15;0.4337327480316162;G and BW;1;
make_tuile_by_engine;15;0.4203662872314453;G and BW;1;
make_tuile_by_engine;15;0.4292612075805664;G and BW;1;
make_tuile_by_engine;15;0.4608767032623291;G and BW;1;
make_tuile_by_engine;15;0.4205620288848877;G and BW;1;
make_tuile_by_engine;15;0.454423189163208;G and BW;1;
make_tuile_by_engine;15;0.4375317096710205;G and BW;1;
make_tuile_by_engine;15;0.432297945022583;G and BW;1;
make_tuile_by_engine;15;0.44146203994750977;G and BW;1;
make_tuile_by_engine;15;0.4538710117340088;G and BW;1;
make_tuile_by_engine;15;0.4366755485534668;G and BW;1;
make_tuile_by_engine;15;0.4416389465332031;G and BW;1;
make_tuile_by_engine;15;0.452939510345459;G and BW;1;
make_tuile_by_engine;15;0.4582529067993164;G and BW;1;
make_tuile_by_engine;15;0.4746685028076172;G and BW;1;
make_tuile_by_engine;15;0.44684672355651855;G and BW;1;
make_tuile_by_engine;15;0.440615177154541;G and BW;1;
make_tuile_by_engine;15;0.45029401779174805;G and BW;1;
make_tuile_by_engine;15;0.4753735065460205;G and BW;1;
make_tuile_by_engine;15;0.47179388999938965;G and BW;1;
make_tuile_by_engine;15;0.5263457298278809;G and BW;1;
make_tuile_by_engine;15;0.6132299900054932;G and BW;1;
make_tuile_by_engine;15;1.5915119647979736;G and BW;1;
make_tuile_by_engine;15;0.6327202320098877;G and BW;1;
make_tuile_by_engine;15;0.49107789993286133;G and BW;1;
make_tuile_by_engine;15;0.4846780300140381;G and BW;1;
make_tuile_by_engine;15;0.4533553123474121;G and BW;1;
make_tuile_by_engine;15;0.45317864418029785;G and BW;1;
make_tuile_by_engine;15;0.474010705947876;G and BW;1;
make_tuile_by_engine;15;0.44191980361938477;G and BW;1;
make_tuile_by_engine;15;0.4820101261138916;G and BW;1;
make_tuile_by_engine;15;0.45996570587158203;G and BW;1;
make_tuile_by_engine;15;0.4480907917022705;G and BW;1;
make_tuile_by_engine;15;0.43932008743286133;G and BW;1;
make_tuile_by_engine;15;0.46796417236328125;G and BW;1;
make_tuile_by_engine;15;0.45647239685058594;G and BW;1;
make_tuile_by_engine;15;0.5068235397338867;G and BW;1;
make_tuile_by_engine;15;0.44826817512512207;G and BW;1;
make_tuile_by_engine;15;0.4599728584289551;G and BW;1;
make_tuile_by_engine;15;0.45414018630981445;G and BW;1;
make_tuile_by_engine;15;0.47638511657714844;G and BW;1;
make_tuile_by_engine;15;0.47397851943969727;G and BW;1;
make_tuile_by_engine;15;0.5017175674438477;G and BW;1;
make_tuile_by_engine;15;0.4928438663482666;G and BW;1;
make_tuile_by_engine;15;0.48705506324768066;G and BW;1;
make_tuile_by_engine;15;0.5013720989227295;G and BW;1;
make_tuile_by_engine;15;0.46920347213745117;G and BW;1;
make_tuile_by_engine;15;0.47008395195007324;G and BW;1;
make_tuile_by_engine;15;0.46581053733825684;G and BW;1;
make_tuile_by_engine;15;0.5187625885009766;G and BW;1;
make_tuile_by_engine;15;0.4887068271636963;G and BW;1;
make_tuile_by_engine;15;0.5346193313598633;G and BW;1;
make_tuile_by_engine;15;0.833155632019043;G and BW;1;
make_tuile_by_engine;15;2.888448715209961;G and BW;1;
make_tuile_by_engine;15;6.08187198638916;G and BW;1;
make_tuile_by_engine;15;2.164891242980957;G and BW;1;
make_tuile_by_engine;15;0.7254765033721924;G and BW;1;
make_tuile_by_engine;15;0.4940190315246582;G and BW;1;
make_tuile_by_engine;15;0.45656561851501465;G and BW;1;
make_tuile_by_engine;15;0.4905524253845215;G and BW;1;
make_tuile_by_engine;15;0.4863262176513672;G and BW;1;
make_tuile_by_engine;15;0.44533586502075195;G and BW;1;
make_tuile_by_engine;15;0.43769168853759766;G and BW;1;
make_tuile_by_engine;15;0.4527895450592041;G and BW;1;
make_tuile_by_engine;15;0.42534399032592773;G and BW;1;
make_tuile_by_engine;15;0.4656667709350586;G and BW;1;
make_tuile_by_engine;15;0.4376680850982666;G and BW;1;
make_tuile_by_engine;15;0.4723503589630127;G and BW;1;
make_tuile_by_engine;15;0.44688916206359863;G and BW;1;
make_tuile_by_engine;15;0.43450117111206055;G and BW;1;
make_tuile_by_engine;15;0.4393174648284912;G and BW;1;
make_tuile_by_engine;15;0.4245319366455078;G and BW;1;
make_tuile_by_engine;15;0.44373583793640137;G and BW;1;
make_tuile_by_engine;15;0.44638514518737793;G and BW;1;
make_tuile_by_engine;15;0.44913792610168457;G and BW;1;
make_tuile_by_engine;15;0.44933032989501953;G and BW;1;
make_tuile_by_engine;15;0.5061960220336914;G and BW;1;
make_tuile_by_engine;15;0.4512917995452881;G and BW;1;
make_tuile_by_engine;15;0.4415102005004883;G and BW;1;
make_tuile_by_engine;15;0.4761009216308594;G and BW;1;
make_tuile_by_engine;15;0.504547119140625;G and BW;1;
make_tuile_by_engine;15;0.500396728515625;G and BW;1;
make_tuile_by_engine;15;0.5061945915222168;G and BW;1;
make_tuile_by_engine;15;0.5424904823303223;G and BW;1;
make_tuile_by_engine;15;0.6671435832977295;G and BW;1;
make_tuile_by_engine;15;5.583625316619873;G and BW;1;
make_tuile_by_engine;15;7.382767200469971;G and BW;1;
make_tuile_by_engine;15;4.592999696731567;G and BW;1;
make_tuile_by_engine;15;0.5685112476348877;G and BW;1;
make_tuile_by_engine;15;0.5221905708312988;G and BW;1;
make_tuile_by_engine;15;0.4937288761138916;G and BW;1;
make_tuile_by_engine;15;0.5127544403076172;G and BW;1;
make_tuile_by_engine;15;0.5203108787536621;G and BW;1;
make_tuile_by_engine;15;0.4794189929962158;G and BW;1;
make_tuile_by_engine;15;0.46164536476135254;G and BW;1;
make_tuile_by_engine;15;0.46370363235473633;G and BW;1;
make_tuile_by_engine;15;0.4910621643066406;G and BW;1;
make_tuile_by_engine;15;0.45905280113220215;G and BW;1;
make_tuile_by_engine;15;0.4712715148925781;G and BW;1;
make_tuile_by_engine;15;0.4958992004394531;G and BW;1;
make_tuile_by_engine;15;0.5512878894805908;G and BW;1;
make_tuile_by_engine;15;0.471116304397583;G and BW;1;
make_tuile_by_engine;15;0.45586538314819336;G and BW;1;
make_tuile_by_engine;15;0.47191834449768066;G and BW;1;
make_tuile_by_engine;15;0.4861280918121338;G and BW;1;
make_tuile_by_engine;15;0.4601011276245117;G and BW;1;
make_tuile_by_engine;15;0.47225213050842285;G and BW;1;
make_tuile_by_engine;15;0.4845573902130127;G and BW;1;
make_tuile_by_engine;15;0.47158312797546387;G and BW;1;
make_tuile_by_engine;15;0.5239162445068359;G and BW;1;
make_tuile_by_engine;15;0.4955010414123535;G and BW;1;
make_tuile_by_engine;15;0.4986288547515869;G and BW;1;
make_tuile_by_engine;15;0.7239797115325928;G and BW;1;
make_tuile_by_engine;15;1.5131855010986328;G and BW;1;
make_tuile_by_engine;15;0.7822723388671875;G and BW;1;
make_tuile_by_engine;15;1.9382600784301758;G and BW;1;
make_tuile_by_engine;15;2.5968737602233887;G and BW;1;
make_tuile_by_engine;15;4.850879669189453;G and BW;1;
make_tuile_by_engine;15;7.25711727142334;G and BW;1;
make_tuile_by_engine;15;4.355584621429443;G and BW;1;
make_tuile_by_engine;15;2.2848012447357178;G and BW;1;
make_tuile_by_engine;15;1.7054829597473145;G and BW;1;
make_tuile_by_engine;15;0.6103434562683105;G and BW;1;
make_tuile_by_engine;15;0.8230648040771484;G and BW;1;
make_tuile_by_engine;15;0.6450140476226807;G and BW;1;
make_tuile_by_engine;15;0.4678778648376465;G and BW;1;
make_tuile_by_engine;15;0.44316983222961426;G and BW;1;
make_tuile_by_engine;15;0.4792332649230957;G and BW;1;
make_tuile_by_engine;15;0.501654863357544;G and BW;1;
make_tuile_by_engine;15;0.45470237731933594;G and BW;1;
make_tuile_by_engine;15;0.4703941345214844;G and BW;1;
make_tuile_by_engine;15;0.4663822650909424;G and BW;1;
make_tuile_by_engine;15;0.43765807151794434;G and BW;1;
make_tuile_by_engine;15;0.44939661026000977;G and BW;1;
make_tuile_by_engine;15;0.45694541931152344;G and BW;1;
make_tuile_by_engine;15;0.44594287872314453;G and BW;1;
make_tuile_by_engine;15;0.45163536071777344;G and BW;1;
make_tuile_by_engine;15;0.46657896041870117;G and BW;1;
make_tuile_by_engine;15;0.49117112159729004;G and BW;1;
make_tuile_by_engine;15;0.4807424545288086;G and BW;1;
make_tuile_by_engine;15;0.4894239902496338;G and BW;1;
make_tuile_by_engine;15;0.43991947174072266;G and BW;1;
make_tuile_by_engine;15;0.49042749404907227;G and BW;1;
make_tuile_by_engine;15;0.4728281497955322;G and BW;1;
make_tuile_by_engine;15;0.5467419624328613;G and BW;1;
make_tuile_by_engine;15;3.359670877456665;G and BW;1;
make_tuile_by_engine;15;5.3618247509002686;G and BW;1;
make_tuile_by_engine;15;6.543091297149658;G and BW;1;
make_tuile_by_engine;15;7.359892845153809;G and BW;1;
make_tuile_by_engine;15;7.367916107177734;G and BW;1;
make_tuile_by_engine;15;7.345826148986816;G and BW;1;
make_tuile_by_engine;15;7.3573079109191895;G and BW;1;
make_tuile_by_engine;15;7.367537260055542;G and BW;1;
make_tuile_by_engine;15;5.9215428829193115;G and BW;1;
make_tuile_by_engine;15;3.190150737762451;G and BW;1;
make_tuile_by_engine;15;3.5752742290496826;G and BW;1;
make_tuile_by_engine;15;0.7373597621917725;G and BW;1;
make_tuile_by_engine;15;0.4538094997406006;G and BW;1;
make_tuile_by_engine;15;0.44701099395751953;G and BW;1;
make_tuile_by_engine;15;0.4234764575958252;G and BW;1;
make_tuile_by_engine;15;0.42703700065612793;G and BW;1;
make_tuile_by_engine;15;0.43353843688964844;G and BW;1;
make_tuile_by_engine;15;0.458038330078125;G and BW;1;
make_tuile_by_engine;15;0.4312927722930908;G and BW;1;
make_tuile_by_engine;15;0.45987749099731445;G and BW;1;
make_tuile_by_engine;15;0.6657094955444336;G and BW;1;
make_tuile_by_engine;15;0.5196897983551025;G and BW;1;
make_tuile_by_engine;15;0.45064258575439453;G and BW;1;
make_tuile_by_engine;15;0.4761190414428711;G and BW;1;
make_tuile_by_engine;15;0.4637010097503662;G and BW;1;
make_tuile_by_engine;15;0.4508059024810791;G and BW;1;
make_tuile_by_engine;15;0.4541046619415283;G and BW;1;
make_tuile_by_engine;15;0.4937434196472168;G and BW;1;
make_tuile_by_engine;15;0.4767577648162842;G and BW;1;
make_tuile_by_engine;15;0.4807615280151367;G and BW;1;
make_tuile_by_engine;15;0.6508049964904785;G and BW;1;
make_tuile_by_engine;15;1.6910195350646973;G and BW;1;
make_tuile_by_engine;15;4.0325400829315186;G and BW;1;
make_tuile_by_engine;15;7.3062193393707275;G and BW;1;
make_tuile_by_engine;15;7.327457427978516;G and BW;1;
make_tuile_by_engine;15;7.336260795593262;G and BW;1;
make_tuile_by_engine;15;7.337050914764404;G and BW;1;
make_tuile_by_engine;15;7.335591554641724;G and BW;1;
make_tuile_by_engine;15;7.337334871292114;G and BW;1;
make_tuile_by_engine;15;7.354413747787476;G and BW;1;
make_tuile_by_engine;15;7.363755226135254;G and BW;1;
make_tuile_by_engine;15;7.306760311126709;G and BW;1;
make_tuile_by_engine;15;3.263477325439453;G and BW;1;
make_tuile_by_engine;15;0.5419282913208008;G and BW;1;
make_tuile_by_engine;15;0.4832191467285156;G and BW;1;
make_tuile_by_engine;15;0.46188926696777344;G and BW;1;
make_tuile_by_engine;15;0.4545729160308838;G and BW;1;
make_tuile_by_engine;15;0.493877649307251;G and BW;1;
make_tuile_by_engine;15;0.506981372833252;G and BW;1;
make_tuile_by_engine;15;0.48615312576293945;G and BW;1;
make_tuile_by_engine;15;0.49512696266174316;G and BW;1;
make_tuile_by_engine;15;0.5238404273986816;G and BW;1;
make_tuile_by_engine;15;0.472825288772583;G and BW;1;
make_tuile_by_engine;15;0.5041422843933105;G and BW;1;
make_tuile_by_engine;15;0.5105545520782471;G and BW;1;
make_tuile_by_engine;15;0.5293149948120117;G and BW;1;
make_tuile_by_engine;15;0.8441915512084961;G and BW;1;
make_tuile_by_engine;15;0.5204801559448242;G and BW;1;
make_tuile_by_engine;15;0.5753426551818848;G and BW;1;
make_tuile_by_engine;15;0.6347098350524902;G and BW;1;
make_tuile_by_engine;15;0.4866302013397217;G and BW;1;
make_tuile_by_engine;15;0.4869093894958496;G and BW;1;
make_tuile_by_engine;15;0.7878937721252441;G and BW;1;
make_tuile_by_engine;15;4.225765943527222;G and BW;1;
make_tuile_by_engine;15;7.338686466217041;G and BW;1;
make_tuile_by_engine;15;7.356468915939331;G and BW;1;
make_tuile_by_engine;15;7.389977931976318;G and BW;1;
make_tuile_by_engine;15;7.398864030838013;G and BW;1;
make_tuile_by_engine;15;7.385811805725098;G and BW;1;
make_tuile_by_engine;15;7.386477708816528;G and BW;1;
make_tuile_by_engine;15;7.365306854248047;G and BW;1;
make_tuile_by_engine;15;7.378776788711548;G and BW;1;
make_tuile_by_engine;15;7.363434314727783;G and BW;1;
make_tuile_by_engine;15;7.349840879440308;G and BW;1;
make_tuile_by_engine;15;5.661428213119507;G and BW;1;
make_tuile_by_engine;15;1.404350996017456;G and BW;1;
make_tuile_by_engine;15;0.6554207801818848;G and BW;1;
make_tuile_by_engine;15;0.4679574966430664;G and BW;1;
make_tuile_by_engine;15;0.49669575691223145;G and BW;1;
make_tuile_by_engine;15;0.4641129970550537;G and BW;1;
make_tuile_by_engine;15;0.4803454875946045;G and BW;1;
make_tuile_by_engine;15;0.5036704540252686;G and BW;1;
make_tuile_by_engine;15;0.5798745155334473;G and BW;1;
make_tuile_by_engine;15;0.4590590000152588;G and BW;1;
make_tuile_by_engine;15;0.47905731201171875;G and BW;1;
make_tuile_by_engine;15;0.48306727409362793;G and BW;1;
make_tuile_by_engine;15;0.4722614288330078;G and BW;1;
make_tuile_by_engine;15;0.5149641036987305;G and BW;1;
make_tuile_by_engine;15;0.7381088733673096;G and BW;1;
make_tuile_by_engine;15;1.5511586666107178;G and BW;1;
make_tuile_by_engine;15;1.293149709701538;G and BW;1;
make_tuile_by_engine;15;2.2223148345947266;G and BW;1;
make_tuile_by_engine;15;0.8918256759643555;G and BW;1;
make_tuile_by_engine;15;0.5301065444946289;G and BW;1;
make_tuile_by_engine;15;1.464970350265503;G and BW;1;
make_tuile_by_engine;15;7.180222272872925;G and BW;1;
make_tuile_by_engine;15;7.354254484176636;G and BW;1;
make_tuile_by_engine;15;7.368043899536133;G and BW;1;
make_tuile_by_engine;15;7.368111610412598;G and BW;1;
make_tuile_by_engine;15;7.341621160507202;G and BW;1;
make_tuile_by_engine;15;7.3515543937683105;G and BW;1;
make_tuile_by_engine;15;7.3706560134887695;G and BW;1;
make_tuile_by_engine;15;7.358242988586426;G and BW;1;
make_tuile_by_engine;15;7.352339744567871;G and BW;1;
make_tuile_by_engine;15;7.3612565994262695;G and BW;1;
make_tuile_by_engine;15;7.349641799926758;G and BW;1;
make_tuile_by_engine;15;7.397814750671387;G and BW;1;
make_tuile_by_engine;15;3.0173466205596924;G and BW;1;
make_tuile_by_engine;15;0.5609564781188965;G and BW;1;
make_tuile_by_engine;15;0.4419076442718506;G and BW;1;
make_tuile_by_engine;15;0.45362019538879395;G and BW;1;
make_tuile_by_engine;15;0.44645237922668457;G and BW;1;
make_tuile_by_engine;15;0.4555084705352783;G and BW;1;
make_tuile_by_engine;15;0.46077489852905273;G and BW;1;
make_tuile_by_engine;15;0.4346287250518799;G and BW;1;
make_tuile_by_engine;15;0.46419262886047363;G and BW;1;
make_tuile_by_engine;15;0.4611680507659912;G and BW;1;
make_tuile_by_engine;15;0.4457089900970459;G and BW;1;
make_tuile_by_engine;15;0.5013291835784912;G and BW;1;
make_tuile_by_engine;15;0.5333735942840576;G and BW;1;
make_tuile_by_engine;15;0.7544128894805908;G and BW;1;
make_tuile_by_engine;15;4.015815734863281;G and BW;1;
make_tuile_by_engine;15;6.300306797027588;G and BW;1;
make_tuile_by_engine;15;7.028076887130737;G and BW;1;
make_tuile_by_engine;15;5.914932012557983;G and BW;1;
make_tuile_by_engine;15;1.8943467140197754;G and BW;1;
make_tuile_by_engine;15;3.509131669998169;G and BW;1;
make_tuile_by_engine;15;7.353465557098389;G and BW;1;
make_tuile_by_engine;15;7.3974692821502686;G and BW;1;
make_tuile_by_engine;15;7.367437839508057;G and BW;1;
make_tuile_by_engine;15;7.333248615264893;G and BW;1;
make_tuile_by_engine;15;7.365367650985718;G and BW;1;
make_tuile_by_engine;15;7.3746726512908936;G and BW;1;
make_tuile_by_engine;15;7.376094579696655;G and BW;1;
make_tuile_by_engine;15;7.361188173294067;G and BW;1;
make_tuile_by_engine;15;7.381860971450806;G and BW;1;
make_tuile_by_engine;15;7.367418050765991;G and BW;1;
make_tuile_by_engine;15;7.371493577957153;G and BW;1;
make_tuile_by_engine;15;7.365947484970093;G and BW;1;
make_tuile_by_engine;15;2.982947587966919;G and BW;1;
make_tuile_by_engine;15;0.4736485481262207;G and BW;1;
make_tuile_by_engine;15;0.41776561737060547;G and BW;1;
make_tuile_by_engine;15;0.4469337463378906;G and BW;1;
make_tuile_by_engine;15;0.431333065032959;G and BW;1;
make_tuile_by_engine;15;0.4548516273498535;G and BW;1;
make_tuile_by_engine;15;0.43953800201416016;G and BW;1;
make_tuile_by_engine;15;0.43401241302490234;G and BW;1;
make_tuile_by_engine;15;0.4828784465789795;G and BW;1;
make_tuile_by_engine;15;0.4360060691833496;G and BW;1;
make_tuile_by_engine;15;0.5102202892303467;G and BW;1;
make_tuile_by_engine;15;0.6710662841796875;G and BW;1;
make_tuile_by_engine;15;0.6498012542724609;G and BW;1;
make_tuile_by_engine;15;2.030219078063965;G and BW;1;
make_tuile_by_engine;15;7.140122652053833;G and BW;1;
make_tuile_by_engine;15;7.355716705322266;G and BW;1;
make_tuile_by_engine;15;7.355664253234863;G and BW;1;
make_tuile_by_engine;15;7.38609766960144;G and BW;1;
make_tuile_by_engine;15;6.54387640953064;G and BW;1;
make_tuile_by_engine;15;5.07452392578125;G and BW;1;
make_tuile_by_engine;15;7.34508752822876;G and BW;1;
make_tuile_by_engine;15;7.342734336853027;G and BW;1;
make_tuile_by_engine;15;7.359855651855469;G and BW;1;
make_tuile_by_engine;15;7.359438180923462;G and BW;1;
make_tuile_by_engine;15;7.374313116073608;G and BW;1;
make_tuile_by_engine;15;7.342813491821289;G and BW;1;
make_tuile_by_engine;15;7.368264436721802;G and BW;1;
